GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
8600000US01066,01066,ZCTA5 01066,10,10,0,0,0,0,0,0,0,0
8600000US01068,01068,ZCTA5 01068,1803,1778,2,5,5,0,0,13,0,13
8600000US01069,01069,ZCTA5 01069,8976,8849,67,0,16,0,0,44,0,44
8600000US01070,01070,ZCTA5 01070,565,526,3,2,9,0,1,24,0,24
8600000US01071,01071,ZCTA5 01071,1318,1268,8,4,6,0,0,32,1,31
8600000US01072,01072,ZCTA5 01072,1465,1415,7,9,0,0,0,34,3,31
8600000US01073,01073,ZCTA5 01073,6022,5810,67,0,34,0,0,111,0,111
8600000US01074,01074,ZCTA5 01074,247,247,0,0,0,0,0,0,0,0
8600000US01075,01075,ZCTA5 01075,17781,15912,720,21,587,0,98,443,58,385
8600000US01077,01077,ZCTA5 01077,9640,9265,0,0,186,0,0,189,11,178
8600000US01079,01079,ZCTA5 01079,593,593,0,0,0,0,0,0,0,0
8600000US01080,01080,ZCTA5 01080,2286,2176,0,0,0,0,0,110,10,100
8600000US01081,01081,ZCTA5 01081,1720,1688,8,0,0,0,6,18,0,18
8600000US01082,01082,ZCTA5 01082,10460,10047,22,11,41,44,28,267,25,242
8600000US01083,01083,ZCTA5 01083,2960,2947,0,0,0,0,0,13,13,0
8600000US01084,01084,ZCTA5 01084,155,155,0,0,0,0,0,0,0,0
8600000US01085,01085,ZCTA5 01085,41509,37595,778,0,985,60,1271,820,157,663
8600000US01086,01086,ZCTA5 01086,685,614,63,0,0,0,8,0,0,0
8600000US01088,01088,ZCTA5 01088,493,450,43,0,0,0,0,0,0,0
8600000US01089,01089,ZCTA5 01089,28600,24378,1097,138,1264,0,1004,719,211,508
8600000US01092,01092,ZCTA5 01092,1291,1289,2,0,0,0,0,0,0,0
8600000US01093,01093,ZCTA5 01093,307,304,0,0,0,0,0,3,0,3
8600000US01094,01094,ZCTA5 01094,336,336,0,0,0,0,0,0,0,0
8600000US01095,01095,ZCTA5 01095,14514,13621,451,0,233,0,30,179,0,179
8600000US01096,01096,ZCTA5 01096,2494,2442,5,0,9,12,0,26,0,26
8600000US01097,01097,ZCTA5 01097,31,31,0,0,0,0,0,0,0,0
8600000US01098,01098,ZCTA5 01098,1149,1099,8,0,8,2,8,24,12,12
8600000US01103,01103,ZCTA5 01103,2564,1378,464,4,54,0,627,37,4,33
8600000US01104,01104,ZCTA5 01104,23485,13526,2697,46,461,6,6044,705,195,510
8600000US01105,01105,ZCTA5 01105,12027,4539,2562,102,0,4,4288,532,286,246
8600000US01106,01106,ZCTA5 01106,16007,14583,160,0,953,0,53,258,0,258
8600000US01107,01107,ZCTA5 01107,11224,6028,1527,143,29,0,3101,396,249,147
8600000US01108,01108,ZCTA5 01108,27342,15886,4585,247,1306,23,4179,1116,117,999
8600000US01109,01109,ZCTA5 01109,30541,11125,11857,62,259,0,5628,1610,298,1312
8600000US01118,01118,ZCTA5 01118,14453,11006,2230,41,563,0,224,389,79,310
8600000US01119,01119,ZCTA5 01119,13269,8474,3379,114,192,0,911,199,11,188
8600000US01128,01128,ZCTA5 01128,2498,1968,388,10,16,0,18,98,18,80
8600000US01129,01129,ZCTA5 01129,7377,5435,1308,8,111,0,244,271,31,240
8600000US01151,01151,ZCTA5 01151,9037,5889,1508,18,260,8,936,418,34,384
8600000US01199,01199,ZCTA5 01199,0,0,0,0,0,0,0,0,0,0
8600000US01201,01201,ZCTA5 01201,45328,39822,2533,99,872,6,784,1212,138,1074
8600000US01220,01220,ZCTA5 01220,8391,8177,30,3,8,0,47,126,14,112
8600000US01222,01222,ZCTA5 01222,812,812,0,0,0,0,0,0,0,0
8600000US01223,01223,ZCTA5 01223,2294,2221,19,5,11,0,6,32,7,25
8600000US01224,01224,ZCTA5 01224,138,122,0,0,16,0,0,0,0,0
8600000US01225,01225,ZCTA5 01225,3124,3097,17,0,0,0,10,0,0,0
8600000US01226,01226,ZCTA5 01226,6892,6682,41,7,79,0,11,72,29,43
8600000US01229,01229,ZCTA5 01229,114,106,0,0,0,0,0,8,0,8
8600000US01230,01230,ZCTA5 01230,8048,7013,167,9,185,5,344,325,38,287
8600000US01235,01235,ZCTA5 01235,2866,2776,22,15,2,0,11,40,10,30
8600000US01236,01236,ZCTA5 01236,1538,1362,27,11,13,0,7,118,50,68
8600000US01237,01237,ZCTA5 01237,2841,2763,58,0,5,0,0,15,1,14
8600000US01238,01238,ZCTA5 01238,5950,5715,58,0,63,0,111,3,0,3
8600000US01240,01240,ZCTA5 01240,4603,4354,42,15,141,0,0,51,0,51
8600000US01242,01242,ZCTA5 01242,394,393,0,0,0,0,0,1,0,1
8600000US01243,01243,ZCTA5 01243,374,352,0,19,3,0,0,0,0,0
8600000US01244,01244,ZCTA5 01244,115,115,0,0,0,0,0,0,0,0
8600000US01245,01245,ZCTA5 01245,950,899,15,0,0,0,11,25,10,15
8600000US01247,01247,ZCTA5 01247,15737,14858,161,60,33,11,91,523,17,506
8600000US01253,01253,ZCTA5 01253,708,696,7,0,0,0,0,5,0,5
8600000US01254,01254,ZCTA5 01254,954,905,3,10,25,0,0,11,0,11
8600000US01255,01255,ZCTA5 01255,852,806,2,1,21,0,6,16,1,15
8600000US01256,01256,ZCTA5 01256,796,726,43,0,0,0,2,25,0,25
8600000US01257,01257,ZCTA5 01257,2203,2147,12,0,30,0,14,0,0,0
8600000US01258,01258,ZCTA5 01258,334,324,2,5,0,0,3,0,0,0
8600000US01259,01259,ZCTA5 01259,563,535,1,0,7,0,0,20,0,20
8600000US01260,01260,ZCTA5 01260,485,485,0,0,0,0,0,0,0,0
8600000US01262,01262,ZCTA5 01262,1239,1081,53,0,20,0,12,73,0,73
8600000US01264,01264,ZCTA5 01264,153,153,0,0,0,0,0,0,0,0
8600000US01266,01266,ZCTA5 01266,1430,1366,2,20,13,0,0,29,0,29
8600000US01267,01267,ZCTA5 01267,7884,6718,299,79,382,0,107,299,7,292
8600000US01270,01270,ZCTA5 01270,789,770,0,0,0,0,3,16,0,16
8600000US01301,01301,ZCTA5 01301,17766,16420,341,14,265,16,281,429,126,303
8600000US01330,01330,ZCTA5 01330,1432,1377,4,0,5,0,0,46,0,46
8600000US01331,01331,ZCTA5 01331,13290,12634,81,8,106,0,288,173,9,164
8600000US01337,01337,ZCTA5 01337,2593,2525,11,0,38,0,7,12,0,12
8600000US01338,01338,ZCTA5 01338,196,196,0,0,0,0,0,0,0,0
8600000US01339,01339,ZCTA5 01339,1378,1339,11,0,17,0,2,9,0,9
8600000US01340,01340,ZCTA5 01340,1686,1605,6,6,30,0,3,36,0,36
8600000US01341,01341,ZCTA5 01341,1711,1671,5,0,3,0,7,25,3,22
8600000US01342,01342,ZCTA5 01342,1616,1385,56,0,64,0,4,107,0,107
8600000US01343,01343,ZCTA5 01343,46,46,0,0,0,0,0,0,0,0
8600000US01344,01344,ZCTA5 01344,1559,1471,28,0,8,0,5,47,0,47
8600000US01346,01346,ZCTA5 01346,496,480,0,1,2,0,7,6,0,6
8600000US01347,01347,ZCTA5 01347,143,141,0,0,0,0,0,2,0,2
8600000US01349,01349,ZCTA5 01349,1078,1008,7,16,14,0,0,33,3,30
8600000US01350,01350,ZCTA5 01350,104,103,0,0,0,0,0,1,0,1
8600000US01351,01351,ZCTA5 01351,2212,2125,14,0,11,0,0,62,20,42
8600000US01354,01354,ZCTA5 01354,1641,1509,43,0,6,0,41,42,4,38
8600000US01355,01355,ZCTA5 01355,925,918,4,0,0,0,0,3,0,3
8600000US01360,01360,ZCTA5 01360,3022,2931,7,0,52,0,6,26,10,16
8600000US01364,01364,ZCTA5 01364,7880,7648,14,26,90,0,0,102,28,74
8600000US01366,01366,ZCTA5 01366,1167,1121,9,0,26,0,0,11,0,11
8600000US01367,01367,ZCTA5 01367,666,650,1,0,0,0,4,11,0,11
8600000US01368,01368,ZCTA5 01368,1336,1310,2,13,3,0,0,8,0,8
8600000US01370,01370,ZCTA5 01370,3990,3889,9,14,24,0,2,52,4,48
8600000US01373,01373,ZCTA5 01373,4355,4219,21,15,25,0,19,56,10,46
8600000US01375,01375,ZCTA5 01375,3680,3125,126,32,298,0,86,13,0,13
8600000US01376,01376,ZCTA5 01376,5275,4580,140,39,141,0,117,258,34,224
8600000US01378,01378,ZCTA5 01378,726,703,0,0,9,0,2,12,0,12
8600000US01379,01379,ZCTA5 01379,843,793,11,8,17,0,0,14,2,12
8600000US01420,01420,ZCTA5 01420,40462,32210,1647,124,1857,0,3296,1328,133,1195
8600000US01430,01430,ZCTA5 01430,6160,5961,59,0,0,0,45,95,0,95
8600000US01431,01431,ZCTA5 01431,3177,3100,21,2,36,0,14,4,4,0
8600000US01432,01432,ZCTA5 01432,7489,6622,274,0,400,0,23,170,12,158
8600000US01434,01434,ZCTA5 01434,1658,1128,326,23,45,0,59,77,0,77
8600000US01436,01436,ZCTA5 01436,3897,3849,12,0,0,0,7,29,0,29
8600000US01438,01438,ZCTA5 01438,553,552,1,0,0,0,0,0,0,0
8600000US01440,01440,ZCTA5 01440,20320,18298,450,108,368,0,565,531,72,459
8600000US01450,01450,ZCTA5 01450,11120,10314,116,5,447,0,3,235,0,235
8600000US01451,01451,ZCTA5 01451,4758,4235,258,6,158,0,9,92,0,92
8600000US01452,01452,ZCTA5 01452,4474,4303,132,0,17,0,0,22,0,22
8600000US01453,01453,ZCTA5 01453,41206,34250,1932,97,981,0,2661,1285,89,1196
8600000US01460,01460,ZCTA5 01460,9359,8589,36,0,460,0,0,274,0,274
8600000US01462,01462,ZCTA5 01462,11029,10259,267,0,182,0,124,197,22,175
8600000US01463,01463,ZCTA5 01463,11953,11395,122,0,144,0,44,248,20,228
8600000US01464,01464,ZCTA5 01464,7436,5121,724,3,236,12,689,651,158,493
8600000US01467,01467,ZCTA5 01467,472,434,0,0,14,0,0,24,0,24
8600000US01468,01468,ZCTA5 01468,3717,3717,0,0,0,0,0,0,0,0
8600000US01469,01469,ZCTA5 01469,7348,7005,8,21,107,0,132,75,0,75
8600000US01473,01473,ZCTA5 01473,7414,7276,62,0,0,0,15,61,0,61
8600000US01474,01474,ZCTA5 01474,1934,1889,0,0,40,0,0,5,0,5
8600000US01475,01475,ZCTA5 01475,10542,9982,58,28,133,0,94,247,48,199
8600000US01501,01501,ZCTA5 01501,16208,15432,284,18,277,0,57,140,21,119
8600000US01503,01503,ZCTA5 01503,2957,2866,18,0,52,0,16,5,0,5
8600000US01504,01504,ZCTA5 01504,9078,8504,104,0,63,0,135,272,205,67
8600000US01505,01505,ZCTA5 01505,4432,4166,51,0,117,0,42,56,13,43
8600000US01506,01506,ZCTA5 01506,3405,3201,21,12,11,0,34,126,0,126
8600000US01507,01507,ZCTA5 01507,13215,12861,123,4,97,0,23,107,24,83
8600000US01510,01510,ZCTA5 01510,13727,12279,293,16,231,0,314,594,64,530
8600000US01515,01515,ZCTA5 01515,2198,2154,0,24,6,0,10,4,4,0
8600000US01516,01516,ZCTA5 01516,8650,8428,39,0,0,0,0,183,0,183
8600000US01518,01518,ZCTA5 01518,2951,2893,0,0,52,0,0,6,0,6
8600000US01519,01519,ZCTA5 01519,6301,5768,268,0,128,0,1,136,11,125
8600000US01520,01520,ZCTA5 01520,14929,14201,153,6,351,0,21,197,22,175
8600000US01521,01521,ZCTA5 01521,2498,2426,31,0,0,0,0,41,19,22
8600000US01522,01522,ZCTA5 01522,3089,2954,44,32,32,0,0,27,0,27
8600000US01523,01523,ZCTA5 01523,7877,6892,537,48,18,0,250,132,18,114
8600000US01524,01524,ZCTA5 01524,6827,6607,25,0,125,0,15,55,2,53
8600000US01525,01525,ZCTA5 01525,138,138,0,0,0,0,0,0,0,0
8600000US01527,01527,ZCTA5 01527,13391,12507,117,6,362,0,189,210,14,196
8600000US01529,01529,ZCTA5 01529,3208,3001,41,0,34,0,25,107,30,77
8600000US01531,01531,ZCTA5 01531,1133,1118,7,0,5,0,3,0,0,0
8600000US01532,01532,ZCTA5 01532,14814,12745,221,39,1423,7,88,291,0,291
8600000US01534,01534,ZCTA5 01534,6378,6178,23,0,151,0,3,23,0,23
8600000US01535,01535,ZCTA5 01535,4734,4621,46,0,20,0,15,32,14,18
8600000US01536,01536,ZCTA5 01536,7634,6684,147,0,338,8,37,420,360,60
8600000US01537,01537,ZCTA5 01537,2444,2167,0,0,30,0,14,233,137,96
8600000US01540,01540,ZCTA5 01540,11112,10472,68,0,109,0,51,412,198,214
8600000US01541,01541,ZCTA5 01541,3456,3193,39,0,57,0,102,65,9,56
8600000US01542,01542,ZCTA5 01542,2110,2031,14,30,0,0,0,35,0,35
