GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
8600000US00669,669,ZCTA5 00669,27063,21433,229,10,32,0,5061,298,9,289
8600000US00670,670,ZCTA5 00670,9087,6668,69,14,0,0,2305,31,10,21
8600000US00674,674,ZCTA5 00674,41545,35599,1745,38,17,0,3820,326,109,217
8600000US00676,676,ZCTA5 00676,38488,28030,1246,92,24,18,6857,2221,67,2154
8600000US00677,677,ZCTA5 00677,14755,8603,205,0,27,0,327,5593,26,5567
8600000US00678,678,ZCTA5 00678,26490,20295,1347,63,28,0,4513,244,12,232
8600000US00680,680,ZCTA5 00680,50628,22631,1868,209,19,6,21045,4850,488,4362
8600000US00682,682,ZCTA5 00682,32433,12898,1183,35,23,0,14931,3363,403,2960
8600000US00683,683,ZCTA5 00683,32058,23867,694,22,0,0,7202,273,128,145
8600000US00685,685,ZCTA5 00685,40102,32155,853,0,34,0,6417,643,118,525
8600000US00687,687,ZCTA5 00687,32087,29699,331,35,32,0,1320,670,136,534
8600000US00688,688,ZCTA5 00688,12797,11957,203,3,10,0,521,103,56,47
8600000US00690,690,ZCTA5 00690,5328,3116,70,0,23,0,891,1228,0,1228
8600000US00692,692,ZCTA5 00692,36700,28874,3866,32,89,0,2200,1639,104,1535
8600000US00693,693,ZCTA5 00693,57428,51677,2125,156,60,34,2602,774,384,390
8600000US00694,694,ZCTA5 00694,66,66,0,0,0,0,0,0,0,0
8600000US00698,698,ZCTA5 00698,38502,32399,1196,127,6,0,3875,899,281,618
8600000US00703,703,ZCTA5 00703,27797,22462,2206,155,3,0,825,2146,91,2055
8600000US00704,704,ZCTA5 00704,8390,5310,1370,40,17,0,1493,160,25,135
8600000US00705,705,ZCTA5 00705,24387,20052,1654,14,55,0,2417,195,70,125
8600000US00707,707,ZCTA5 00707,11506,5135,5544,10,0,0,473,344,106,238
8600000US00714,714,ZCTA5 00714,18640,10750,4129,0,0,0,3561,200,67,133
8600000US00715,715,ZCTA5 00715,3692,1856,847,9,0,0,84,896,25,871
8600000US00716,716,ZCTA5 00716,29351,23253,1586,0,1,0,1081,3430,122,3308
8600000US00717,717,ZCTA5 00717,17958,13942,905,22,73,0,574,2442,97,2345
8600000US00718,718,ZCTA5 00718,26460,16994,1321,0,291,0,7580,274,37,237
8600000US00719,719,ZCTA5 00719,30094,22018,1850,11,11,0,1477,4727,281,4446
8600000US00720,720,ZCTA5 00720,22148,18823,489,0,0,0,1997,839,40,799
8600000US00723,723,ZCTA5 00723,18135,9237,7449,146,0,12,1242,49,26,23
8600000US00725,725,ZCTA5 00725,83479,62695,7788,207,379,0,10386,2024,455,1569
8600000US00727,727,ZCTA5 00727,57079,45138,3931,72,183,0,6570,1185,463,722
8600000US00728,728,ZCTA5 00728,41245,33570,1825,101,63,0,3865,1821,125,1696
8600000US00729,729,ZCTA5 00729,52897,25750,7416,49,213,0,19194,275,53,222
8600000US00730,730,ZCTA5 00730,33899,26530,2286,29,30,0,1081,3943,147,3796
8600000US00731,731,ZCTA5 00731,14988,12317,260,23,0,0,676,1712,68,1644
8600000US00735,735,ZCTA5 00735,12798,7614,1061,9,153,0,3781,180,42,138
8600000US00736,736,ZCTA5 00736,49841,38900,2055,8,197,0,6927,1754,182,1572
8600000US00738,738,ZCTA5 00738,32409,18801,3245,13,171,0,9347,832,362,470
8600000US00739,739,ZCTA5 00739,37558,29944,2072,128,80,0,4425,909,9,900
8600000US00740,740,ZCTA5 00740,1503,860,265,12,9,0,357,0,0,0
8600000US00741,741,ZCTA5 00741,5042,2080,1522,56,0,0,1287,97,55,42
8600000US00745,745,ZCTA5 00745,53395,28144,7055,76,180,0,16464,1476,334,1142
8600000US00751,751,ZCTA5 00751,22110,12201,4587,21,112,0,4805,384,49,335
8600000US00754,754,ZCTA5 00754,39218,33361,2587,46,24,0,616,2584,188,2396
8600000US00757,757,ZCTA5 00757,22732,13377,4460,29,0,0,4678,188,27,161
8600000US00765,765,ZCTA5 00765,8801,4164,1099,113,176,0,3085,164,0,164
8600000US00766,766,ZCTA5 00766,24489,13239,854,24,10,0,2853,7509,144,7365
8600000US00767,767,ZCTA5 00767,35734,19428,13014,91,9,0,2747,445,87,358
8600000US00769,769,ZCTA5 00769,39630,26187,6255,0,0,0,6920,268,24,244
8600000US00771,771,ZCTA5 00771,38132,24503,11741,0,138,0,1200,550,69,481
8600000US00772,772,ZCTA5 00772,21096,3221,8591,10,38,0,8950,286,156,130
8600000US00773,773,ZCTA5 00773,19237,11206,1656,61,109,0,5930,275,100,175
8600000US00775,775,ZCTA5 00775,1493,743,70,5,15,0,615,45,0,45
8600000US00777,777,ZCTA5 00777,40398,25735,2103,7,0,0,12337,216,0,216
8600000US00778,778,ZCTA5 00778,46990,30863,6501,55,82,0,8397,1092,296,796
8600000US00780,780,ZCTA5 00780,11597,8618,276,0,0,0,548,2155,0,2155
8600000US00782,782,ZCTA5 00782,18544,12796,988,51,16,0,1541,3152,4,3148
8600000US00783,783,ZCTA5 00783,34702,25072,1682,0,0,0,2159,5789,174,5615
8600000US00784,784,ZCTA5 00784,41993,31068,5345,0,102,0,4975,503,82,421
8600000US00786,786,ZCTA5 00786,287,287,0,0,0,0,0,0,0,0
8600000US00791,791,ZCTA5 00791,50515,30135,5734,147,435,0,13311,753,184,569
8600000US00794,794,ZCTA5 00794,29635,21841,855,0,0,0,1414,5525,189,5336
8600000US00795,795,ZCTA5 00795,45852,23666,4854,5,46,0,3979,13302,205,13097
8600000US00901,901,ZCTA5 00901,6541,4807,774,10,25,0,487,438,132,306
8600000US00906,906,ZCTA5 00906,76,69,0,0,7,0,0,0,0,0
8600000US00907,907,ZCTA5 00907,17472,13193,1895,98,31,0,1021,1234,65,1169
8600000US00909,909,ZCTA5 00909,5563,3211,710,103,6,0,734,799,24,775
8600000US00911,911,ZCTA5 00911,7227,5186,647,206,32,0,711,445,55,390
8600000US00912,912,ZCTA5 00912,5758,2868,1080,38,77,0,956,739,59,680
8600000US00913,913,ZCTA5 00913,8333,4730,1065,82,0,0,1831,625,24,601
8600000US00915,915,ZCTA5 00915,28173,12700,4870,575,152,0,6578,3298,303,2995
8600000US00917,917,ZCTA5 00917,19005,14197,2732,118,34,21,1409,494,197,297
8600000US00918,918,ZCTA5 00918,16400,14075,734,0,21,0,957,613,122,491
8600000US00920,920,ZCTA5 00920,17576,12024,3713,6,31,0,1187,615,122,493
8600000US00921,921,ZCTA5 00921,36104,23343,8914,47,52,12,2802,934,247,687
8600000US00923,923,ZCTA5 00923,25745,18477,3601,67,151,0,2820,629,224,405
8600000US00924,924,ZCTA5 00924,54062,34562,8541,320,542,0,7744,2353,739,1614
8600000US00925,925,ZCTA5 00925,6924,3951,919,12,228,0,1372,442,55,387
8600000US00926,926,ZCTA5 00926,101337,79047,7146,197,506,0,5913,8528,918,7610
8600000US00927,927,ZCTA5 00927,14229,12405,659,10,191,0,652,312,132,180
8600000US00934,934,ZCTA5 00934,67,12,55,0,0,0,0,0,0,0
8600000US00936,936,ZCTA5 00936,893,695,18,0,17,0,44,119,12,107
8600000US00949,949,ZCTA5 00949,77458,44216,6205,99,51,7,6607,20273,396,19877
8600000US00950,950,ZCTA5 00950,0,0,0,0,0,0,0,0,0,0
8600000US00951,951,ZCTA5 00951,8,0,8,0,0,0,0,0,0,0
8600000US00952,952,ZCTA5 00952,9078,3739,807,0,0,0,494,4038,55,3983
8600000US00953,953,ZCTA5 00953,72712,53946,5713,222,267,14,4229,8321,359,7962
8600000US00956,956,ZCTA5 00956,71602,47551,6124,275,186,0,8111,9355,342,9013
8600000US00957,957,ZCTA5 00957,42155,26521,2532,297,75,16,2629,10085,169,9916
8600000US00959,959,ZCTA5 00959,48349,31063,3187,445,59,0,2173,11422,526,10896
8600000US00960,960,ZCTA5 00960,2429,1034,215,0,8,0,430,742,22,720
8600000US00961,961,ZCTA5 00961,30655,15854,2250,199,101,0,1110,11141,137,11004
8600000US00962,962,ZCTA5 00962,20509,12891,2265,16,60,0,3833,1444,122,1322
8600000US00965,965,ZCTA5 00965,7543,4308,627,63,0,0,1759,786,67,719
8600000US00966,966,ZCTA5 00966,15981,13211,591,87,0,0,1307,785,61,724
8600000US00968,968,ZCTA5 00968,3293,2997,78,0,33,0,136,49,18,31
8600000US00969,969,ZCTA5 00969,43372,35773,1693,111,96,0,2731,2968,248,2720
8600000US00971,971,ZCTA5 00971,28550,20041,2227,99,0,0,4176,2007,80,1927
8600000US00976,976,ZCTA5 00976,61084,45418,6013,121,0,12,3896,5624,350,5274
8600000US00979,979,ZCTA5 00979,15019,10695,2175,206,295,0,916,732,126,606
8600000US00982,982,ZCTA5 00982,14874,8000,3998,420,19,0,1386,1051,198,853
8600000US00983,983,ZCTA5 00983,38533,20214,9676,1226,116,18,3891,3392,264,3128
8600000US00985,985,ZCTA5 00985,33320,18000,8715,641,107,0,3349,2508,278,2230
8600000US00987,987,ZCTA5 00987,58705,32526,13125,1719,20,0,5155,6160,482,5678
8600000US01001,1001,ZCTA5 01001,17423,15974,256,5,703,24,277,184,63,121
8600000US01002,1002,ZCTA5 01002,29970,23459,1711,140,3502,17,230,911,148,763
8600000US01003,1003,ZCTA5 01003,11296,8698,660,30,1538,0,130,240,7,233
8600000US01005,1005,ZCTA5 01005,5228,5063,105,0,32,18,2,8,3,5
8600000US01007,1007,ZCTA5 01007,14888,13906,125,0,443,0,34,380,0,380
8600000US01008,1008,ZCTA5 01008,1194,1182,0,0,7,0,0,5,0,5
8600000US01009,1009,ZCTA5 01009,237,237,0,0,0,0,0,0,0,0
8600000US01010,1010,ZCTA5 01010,3718,3703,9,0,6,0,0,0,0,0
8600000US01011,1011,ZCTA5 01011,1523,1462,15,0,11,0,18,17,0,17
8600000US01012,1012,ZCTA5 01012,528,520,0,0,0,2,0,6,0,6
8600000US01013,1013,ZCTA5 01013,22943,19344,808,28,524,0,1919,320,124,196
8600000US01020,1020,ZCTA5 01020,30629,27211,957,58,385,0,1207,811,185,626
8600000US01022,1022,ZCTA5 01022,2528,1848,414,0,45,0,57,164,30,134
8600000US01026,1026,ZCTA5 01026,1018,974,33,0,0,0,0,11,0,11
8600000US01027,1027,ZCTA5 01027,17872,16675,326,3,240,0,252,376,93,283
8600000US01028,1028,ZCTA5 01028,16063,14485,981,26,328,0,39,204,12,192
8600000US01029,1029,ZCTA5 01029,760,746,7,0,0,0,0,7,0,7
8600000US01030,1030,ZCTA5 01030,11278,10824,195,6,209,0,9,35,0,35
8600000US01031,1031,ZCTA5 01031,1192,1161,8,0,0,0,0,23,0,23
8600000US01032,1032,ZCTA5 01032,590,586,0,0,4,0,0,0,0,0
8600000US01033,1033,ZCTA5 01033,6310,6172,0,0,18,0,60,60,0,60
8600000US01034,1034,ZCTA5 01034,2323,2278,2,2,7,0,5,29,0,29
8600000US01035,1035,ZCTA5 01035,5338,5001,121,20,119,0,34,43,0,43
8600000US01036,1036,ZCTA5 01036,5190,5143,10,0,26,0,0,11,0,11
8600000US01037,1037,ZCTA5 01037,755,692,12,0,0,0,31,20,20,0
8600000US01038,1038,ZCTA5 01038,2853,2787,21,0,36,0,0,9,0,9
8600000US01039,1039,ZCTA5 01039,1194,1170,6,0,0,0,10,8,8,0
8600000US01040,1040,ZCTA5 01040,40280,33779,1780,228,747,26,2846,874,321,553
8600000US01050,1050,ZCTA5 01050,2343,2192,95,4,0,4,4,44,0,44
8600000US01053,1053,ZCTA5 01053,1697,1579,62,0,15,0,21,20,14,6
8600000US01054,1054,ZCTA5 01054,1972,1900,15,3,22,0,0,32,0,32
8600000US01056,1056,ZCTA5 01056,21352,20079,251,23,290,18,493,198,0,198
8600000US01057,1057,ZCTA5 01057,8773,8471,26,0,79,0,29,168,18,150
8600000US01060,1060,ZCTA5 01060,15407,13290,548,23,813,0,276,457,157,300
8600000US01062,1062,ZCTA5 01062,10867,9520,153,6,676,0,158,354,20,334
8600000US01063,1063,ZCTA5 01063,563,387,23,0,107,0,6,40,7,33
8600000US01066,1066,ZCTA5 01066,12,12,0,0,0,0,0,0,0,0
8600000US01068,1068,ZCTA5 01068,1825,1788,4,11,5,0,0,17,0,17
8600000US01069,1069,ZCTA5 01069,8753,8569,125,0,6,0,0,53,0,53
8600000US01070,1070,ZCTA5 01070,562,518,3,1,14,0,6,20,0,20
8600000US01071,1071,ZCTA5 01071,1271,1220,11,5,8,0,0,27,1,26
8600000US01072,1072,ZCTA5 01072,1542,1434,13,8,9,0,6,72,3,69
8600000US01073,1073,ZCTA5 01073,6081,6004,0,0,62,0,0,15,0,15
8600000US01074,1074,ZCTA5 01074,228,228,0,0,0,0,0,0,0,0
8600000US01075,1075,ZCTA5 01075,17770,15875,562,22,668,0,109,534,53,481
8600000US01077,1077,ZCTA5 01077,9650,9255,1,0,158,0,0,236,0,236
8600000US01079,1079,ZCTA5 01079,811,811,0,0,0,0,0,0,0,0
8600000US01080,1080,ZCTA5 01080,2452,2194,53,0,0,0,0,205,14,191
8600000US01081,1081,ZCTA5 01081,1823,1805,2,0,0,0,4,12,0,12
8600000US01082,1082,ZCTA5 01082,10612,10105,72,11,50,39,24,311,26,285
8600000US01083,1083,ZCTA5 01083,3148,3004,0,0,132,0,0,12,12,0
8600000US01084,1084,ZCTA5 01084,154,154,0,0,0,0,0,0,0,0
8600000US01085,1085,ZCTA5 01085,41479,38721,689,47,935,39,440,608,113,495
8600000US01086,1086,ZCTA5 01086,690,637,53,0,0,0,0,0,0,0
8600000US01088,1088,ZCTA5 01088,433,402,23,0,0,0,0,8,0,8
8600000US01089,1089,ZCTA5 01089,28575,24395,811,200,1358,0,1324,487,77,410
8600000US01092,1092,ZCTA5 01092,1191,1189,2,0,0,0,0,0,0,0
8600000US01093,1093,ZCTA5 01093,289,284,0,0,0,0,0,5,0,5
8600000US01094,1094,ZCTA5 01094,347,347,0,0,0,0,0,0,0,0
8600000US01095,1095,ZCTA5 01095,14569,13667,382,0,121,0,47,352,0,352
8600000US01096,1096,ZCTA5 01096,2564,2535,0,0,9,10,0,10,0,10
8600000US01097,1097,ZCTA5 01097,78,70,0,0,0,0,0,8,0,8
8600000US01098,1098,ZCTA5 01098,1117,1070,5,0,9,3,8,22,9,13
8600000US01103,1103,ZCTA5 01103,2430,1303,373,5,66,0,619,64,5,59
8600000US01104,1104,ZCTA5 01104,23183,13649,2185,47,417,5,5959,921,74,847
8600000US01105,1105,ZCTA5 01105,11576,5041,2589,193,32,0,3236,485,307,178
8600000US01106,1106,ZCTA5 01106,15983,14462,155,6,955,0,59,346,29,317
8600000US01107,1107,ZCTA5 01107,11474,6822,1507,156,41,0,2603,345,158,187
8600000US01108,1108,ZCTA5 01108,28449,16866,5219,254,1365,33,3374,1338,177,1161
8600000US01109,1109,ZCTA5 01109,30139,12657,11455,67,241,0,4146,1573,349,1224
8600000US01118,1118,ZCTA5 01118,14293,10869,1961,87,542,0,383,451,164,287
8600000US01119,1119,ZCTA5 01119,13091,8782,3090,25,192,0,715,287,12,275
8600000US01128,1128,ZCTA5 01128,2695,2037,446,13,13,0,22,164,10,154
8600000US01129,1129,ZCTA5 01129,7220,5282,1331,8,100,0,222,277,42,235
8600000US01151,1151,ZCTA5 01151,9295,5904,2130,0,158,8,617,478,48,430
8600000US01199,1199,ZCTA5 01199,0,0,0,0,0,0,0,0,0,0
8600000US01201,1201,ZCTA5 01201,45001,39647,2107,99,880,14,842,1412,163,1249
8600000US01220,1220,ZCTA5 01220,8266,8020,38,6,20,0,47,135,11,124
8600000US01222,1222,ZCTA5 01222,829,829,0,0,0,0,0,0,0,0
8600000US01223,1223,ZCTA5 01223,2247,2156,30,4,5,0,22,30,0,30
8600000US01224,1224,ZCTA5 01224,176,166,0,0,10,0,0,0,0,0
8600000US01225,1225,ZCTA5 01225,3192,3183,0,0,0,0,0,9,0,9
8600000US01226,1226,ZCTA5 01226,6885,6664,23,34,89,0,11,64,26,38
8600000US01229,1229,ZCTA5 01229,102,94,0,0,0,0,0,8,0,8
8600000US01230,1230,ZCTA5 01230,8195,7083,202,11,144,6,386,363,55,308
8600000US01235,1235,ZCTA5 01235,2666,2582,20,7,3,0,10,44,8,36
8600000US01236,1236,ZCTA5 01236,1422,1253,71,0,18,0,8,72,0,72
8600000US01237,1237,ZCTA5 01237,2755,2657,66,0,2,0,5,25,8,17
8600000US01238,1238,ZCTA5 01238,5950,5609,72,0,139,0,128,2,0,2
8600000US01240,1240,ZCTA5 01240,4592,4419,57,0,95,0,0,21,0,21
8600000US01242,1242,ZCTA5 01242,429,428,0,0,0,0,0,1,0,1
8600000US01243,1243,ZCTA5 01243,381,362,0,16,3,0,0,0,0,0
8600000US01244,1244,ZCTA5 01244,82,82,0,0,0,0,0,0,0,0
8600000US01245,1245,ZCTA5 01245,870,829,13,0,3,0,11,14,10,4
8600000US01247,1247,ZCTA5 01247,15725,14646,175,39,30,21,103,711,86,625
8600000US01253,1253,ZCTA5 01253,734,729,0,0,0,0,0,5,0,5
8600000US01254,1254,ZCTA5 01254,985,921,14,6,24,0,0,20,0,20
8600000US01255,1255,ZCTA5 01255,869,824,3,0,16,0,9,17,2,15
8600000US01256,1256,ZCTA5 01256,764,670,56,0,0,0,2,36,0,36
8600000US01257,1257,ZCTA5 01257,2164,2137,12,0,0,0,15,0,0,0
8600000US01258,1258,ZCTA5 01258,359,346,0,5,1,5,2,0,0,0
8600000US01259,1259,ZCTA5 01259,556,547,7,0,0,0,0,2,0,2
8600000US01260,1260,ZCTA5 01260,545,545,0,0,0,0,0,0,0,0
8600000US01262,1262,ZCTA5 01262,1196,1064,34,0,5,0,12,81,0,81
8600000US01264,1264,ZCTA5 01264,161,161,0,0,0,0,0,0,0,0
8600000US01266,1266,ZCTA5 01266,1380,1274,0,28,31,4,14,29,0,29
8600000US01267,1267,ZCTA5 01267,7846,6501,398,60,417,0,166,304,10,294
8600000US01270,1270,ZCTA5 01270,814,798,0,0,14,0,2,0,0,0
8600000US01301,1301,ZCTA5 01301,17730,16414,331,0,187,0,290,508,133,375
8600000US01330,1330,ZCTA5 01330,1468,1417,4,0,9,0,0,38,0,38
8600000US01331,1331,ZCTA5 01331,13205,12333,83,11,114,0,462,202,34,168
8600000US01337,1337,ZCTA5 01337,2598,2529,10,0,41,0,6,12,0,12
8600000US01338,1338,ZCTA5 01338,138,138,0,0,0,0,0,0,0,0
8600000US01339,1339,ZCTA5 01339,1461,1414,9,0,29,0,2,7,0,7
8600000US01340,1340,ZCTA5 01340,1689,1615,8,5,30,0,2,29,0,29
8600000US01341,1341,ZCTA5 01341,1716,1704,0,0,1,0,8,3,0,3
8600000US01342,1342,ZCTA5 01342,1768,1482,69,0,81,0,5,131,0,131
8600000US01343,1343,ZCTA5 01343,46,46,0,0,0,0,0,0,0,0
8600000US01344,1344,ZCTA5 01344,1582,1487,29,0,13,0,4,49,0,49
8600000US01346,1346,ZCTA5 01346,465,450,0,1,2,0,5,7,0,7
8600000US01347,1347,ZCTA5 01347,133,133,0,0,0,0,0,0,0,0
8600000US01349,1349,ZCTA5 01349,1106,1059,8,16,0,0,0,23,3,20
8600000US01350,1350,ZCTA5 01350,95,94,0,0,0,0,0,1,0,1
8600000US01351,1351,ZCTA5 01351,2312,2233,1,16,11,0,0,51,0,51
8600000US01354,1354,ZCTA5 01354,1656,1517,47,0,14,0,45,33,0,33
8600000US01355,1355,ZCTA5 01355,915,905,0,0,0,0,0,10,0,10
8600000US01360,1360,ZCTA5 01360,3006,2920,12,0,44,0,7,23,16,7
8600000US01364,1364,ZCTA5 01364,7832,7622,17,30,50,0,0,113,33,80
8600000US01366,1366,ZCTA5 01366,1202,1173,8,0,2,0,0,19,16,3
8600000US01367,1367,ZCTA5 01367,686,674,1,0,0,0,3,8,0,8
8600000US01368,1368,ZCTA5 01368,1363,1345,2,9,5,0,0,2,0,2
8600000US01370,1370,ZCTA5 01370,3879,3691,11,17,86,0,2,72,6,66
8600000US01373,1373,ZCTA5 01373,4184,4016,16,12,42,0,23,75,9,66
8600000US01375,1375,ZCTA5 01375,3673,3074,126,22,292,59,70,30,0,30
8600000US01376,1376,ZCTA5 01376,5101,4410,145,33,166,0,23,324,56,268
8600000US01378,1378,ZCTA5 01378,734,711,0,4,8,0,2,9,0,9
8600000US01379,1379,ZCTA5 01379,775,737,12,6,6,0,1,13,2,11
8600000US01420,1420,ZCTA5 01420,40441,32601,1558,110,1830,0,2824,1518,231,1287
8600000US01430,1430,ZCTA5 01430,6171,5974,59,0,9,0,31,98,0,98
8600000US01431,1431,ZCTA5 01431,3196,3129,18,1,33,0,15,0,0,0
8600000US01432,1432,ZCTA5 01432,7594,6635,295,0,408,0,20,236,12,224
8600000US01434,1434,ZCTA5 01434,1716,1154,357,24,57,0,51,73,0,73
8600000US01436,1436,ZCTA5 01436,3823,3760,4,0,0,0,27,32,0,32
8600000US01438,1438,ZCTA5 01438,635,634,1,0,0,0,0,0,0,0
8600000US01440,1440,ZCTA5 01440,20334,18747,391,59,169,0,420,548,79,469
8600000US01450,1450,ZCTA5 01450,11182,10399,53,6,525,0,11,188,0,188
8600000US01451,1451,ZCTA5 01451,4629,4271,108,8,153,0,7,82,0,82
8600000US01452,1452,ZCTA5 01452,4537,4359,131,0,18,0,0,29,0,29
8600000US01453,1453,ZCTA5 01453,41336,34961,1815,58,1037,0,2367,1098,143,955
8600000US01460,1460,ZCTA5 01460,9538,8587,56,10,591,0,0,294,14,280
8600000US01462,1462,ZCTA5 01462,11087,10271,278,0,243,0,70,225,33,192
8600000US01463,1463,ZCTA5 01463,12031,11394,137,0,206,0,51,243,28,215
8600000US01464,1464,ZCTA5 01464,7433,5255,685,3,276,15,576,623,81,542
8600000US01467,1467,ZCTA5 01467,560,523,0,0,13,0,0,24,0,24
8600000US01468,1468,ZCTA5 01468,3704,3662,0,16,26,0,0,0,0,0
8600000US01469,1469,ZCTA5 01469,7430,7149,26,18,23,0,117,97,0,97
8600000US01473,1473,ZCTA5 01473,7480,7281,63,0,25,0,17,94,0,94
8600000US01474,1474,ZCTA5 01474,1939,1890,0,0,43,0,0,6,0,6
8600000US01475,1475,ZCTA5 01475,10613,10219,97,10,29,0,52,206,48,158
8600000US01501,1501,ZCTA5 01501,16239,15394,260,14,340,0,92,139,18,121
8600000US01503,1503,ZCTA5 01503,3061,2977,22,0,17,0,11,34,0,34
8600000US01504,1504,ZCTA5 01504,9068,8663,78,22,65,0,90,150,60,90
8600000US01505,1505,ZCTA5 01505,4480,4112,51,0,194,0,43,80,13,67
8600000US01506,1506,ZCTA5 01506,3386,3079,30,14,35,0,33,195,0,195
8600000US01507,1507,ZCTA5 01507,13292,12999,85,6,55,0,22,125,21,104
8600000US01510,1510,ZCTA5 01510,13759,12167,332,110,175,0,430,545,25,520
8600000US01515,1515,ZCTA5 01515,2259,2220,0,21,5,0,9,4,4,0
8600000US01516,1516,ZCTA5 01516,8689,8343,33,0,46,0,32,235,20,215
8600000US01518,1518,ZCTA5 01518,3009,2918,1,0,63,0,19,8,1,7
8600000US01519,1519,ZCTA5 01519,6548,5791,375,0,177,0,2,203,12,191
8600000US01520,1520,ZCTA5 01520,14880,13947,178,6,363,0,22,364,23,341
8600000US01521,1521,ZCTA5 01521,2374,2299,31,0,0,0,4,40,19,21
8600000US01522,1522,ZCTA5 01522,3380,3242,44,29,29,0,0,36,0,36
8600000US01523,1523,ZCTA5 01523,7811,7030,455,22,18,10,173,103,16,87
8600000US01524,1524,ZCTA5 01524,6649,6530,26,0,32,0,16,45,2,43
8600000US01525,1525,ZCTA5 01525,128,128,0,0,0,0,0,0,0,0
8600000US01527,1527,ZCTA5 01527,13431,12587,113,9,335,0,184,203,14,189
8600000US01529,1529,ZCTA5 01529,3218,3055,1,0,32,0,11,119,0,119
8600000US01531,1531,ZCTA5 01531,1106,1096,6,0,4,0,0,0,0,0
8600000US01532,1532,ZCTA5 01532,14846,12595,297,32,1481,7,89,345,23,322
8600000US01534,1534,ZCTA5 01534,6406,6174,35,7,180,6,4,0,0,0
8600000US01535,1535,ZCTA5 01535,4761,4639,51,0,27,0,13,31,13,18
8600000US01536,1536,ZCTA5 01536,7557,6460,275,0,342,9,58,413,308,105
8600000US01537,1537,ZCTA5 01537,2671,2372,1,0,46,0,13,239,123,116
8600000US01540,1540,ZCTA5 01540,10921,10264,79,0,123,0,57,398,186,212
8600000US01541,1541,ZCTA5 01541,3451,3195,38,0,40,0,118,60,10,50
8600000US01542,1542,ZCTA5 01542,2366,2292,15,25,0,0,0,34,0,34
8600000US01543,1543,ZCTA5 01543,8402,8160,7,0,185,0,2,48,16,32
8600000US01545,1545,ZCTA5 01545,36103,27529,1296,23,6059,0,290,906,112,794
8600000US01550,1550,ZCTA5 01550,16824,12620,556,54,184,0,2792,618,229,389
