zipcode_5,pop_total,unemployment_rate,median_household_income,healthcare_rate,hs_graduation_rate,assoc_degree_rate,bachelor_degree_rate,grad_degree_rate
60714,29730,0.06239242685025818,54072.0,0.8454423141607803,0.2953547994611741,0.07860774344935471,0.21066353800026072,0.08894972406900448
60803,22762,0.11587771203155818,52191.0,0.9045778051137862,0.3427850862245246,0.07320564378706292,0.13618703564855839,0.0540522118464999
60804,83972,0.09925314959639903,42345.0,0.7659934263802219,0.32410965923648477,0.04658809462806388,0.0622598001537279,0.011123921769578956
60805,19849,0.06613653995345228,65554.0,0.9427175172552773,0.2742577978203683,0.088989101841413,0.21946636602780908,0.12777151446824503
60827,28864,0.2584365988621308,30587.0,0.8695606984478935,0.3154051234496349,0.07673582937289904,0.08102468992697345,0.043352266141184655
60901,36150,0.10801802357879144,42391.0,0.8547441217150761,0.3285067486758927,0.06676063557150179,0.0856398428156501,0.0631727319323424
60910,477,0.21428571428571427,49643.0,0.9287211740041929,0.48,0.05333333333333334,0.07,0.0
60911,1562,0.028634361233480177,56806.0,0.9270166453265045,0.4220018034265104,0.08926961226330027,0.10279531109107304,0.07303877366997295
60912,449,0.07035175879396985,38333.0,0.8552338530066815,0.4409937888198758,0.07142857142857142,0.018633540372670808,0.049689440993788817
60913,1398,0.1370056497175141,64830.0,0.9434907010014306,0.41316270566727603,0.09323583180987204,0.07769652650822668,0.029250457038391225
60914,29186,0.05458357905772885,65334.0,0.9299664222572466,0.2943258426966292,0.09460674157303371,0.17202247191011236,0.10657303370786517
60915,10315,0.0869256696824552,54855.0,0.8864760058167717,0.3640526617057813,0.08571837435603892,0.12621637092157986,0.05037206639954207
60917,571,0.052434456928838954,73098.0,0.9387040280210157,0.4930747922437673,0.11357340720221606,0.0332409972299169,0.030470914127423823
60918,810,0.0640176600441501,53250.0,0.9506172839506173,0.5211267605633803,0.0892018779342723,0.0594679186228482,0.03755868544600939
60919,524,0.057692307692307696,53750.0,0.8454198473282443,0.3131578947368421,0.07894736842105263,0.10789473684210527,0.08157894736842106
60920,129,0.07352941176470588,43295.0,0.8294573643410853,0.5061728395061729,0.08641975308641975,0.06172839506172839,0.012345679012345678
60921,1252,0.13798977853492334,33056.0,0.9217252396166135,0.4408352668213457,0.0568445475638051,0.058004640371229696,0.03480278422273782
60922,2295,0.11265004616805172,62917.0,0.9559912854030501,0.31073825503355706,0.12416107382550336,0.09865771812080537,0.06375838926174497
60924,1535,0.04697986577181208,47083.0,0.9739413680781759,0.3848953594176524,0.16469517743403095,0.1292083712465878,0.059144676979071886
60926,9,0.0,25417.0,1.0,0.2222222222222222,0.0,0.0,0.1111111111111111
60927,2149,0.049773755656108594,65071.0,0.9148441135411819,0.4585121602288984,0.14449213161659513,0.07939914163090128,0.059370529327610874
60928,799,0.05855855855855856,48409.0,0.9274092615769712,0.44402985074626866,0.08768656716417911,0.125,0.05223880597014925
60929,961,0.12,51971.0,0.9292403746097815,0.47176684881602915,0.052823315118397086,0.151183970856102,0.025500910746812388
60930,930,0.08060453400503778,61071.0,0.875268817204301,0.4375,0.09375,0.065625,0.078125
60931,506,0.08661417322834646,52188.0,0.8399209486166008,0.5068493150684932,0.12602739726027398,0.019178082191780823,0.057534246575342465
60932,80,0.0,100455.0,1.0,0.0,0.21428571428571427,0.0,0.19047619047619047
60933,250,0.04424778761061947,51500.0,0.904,0.4772727272727273,0.045454545454545456,0.056818181818181816,0.022727272727272728
60934,215,0.104,55139.0,0.9627906976744186,0.39864864864864863,0.10810810810810811,0.1891891891891892,0.006756756756756757
60935,1107,0.08206106870229007,66141.0,0.9367660343270099,0.42275280898876405,0.0997191011235955,0.10252808988764045,0.0449438202247191
60936,4167,0.09157688540646425,46589.0,0.9277657787377009,0.3667573079537729,0.07205982324949015,0.1556764106050306,0.05540448674371176
60938,2037,0.09504550050556117,50282.0,0.8767795778105056,0.3664812239221141,0.06884561891515995,0.07440890125173853,0.07232267037552156
60940,3536,0.08231368186874305,70179.0,0.9304298642533937,0.45616950560864145,0.09680099709181554,0.07395097631906938,0.0656418778562526
60941,1819,0.037914691943127965,59500.0,0.9499725123694338,0.33410672853828305,0.13225058004640372,0.13302397525135345,0.0711523588553751
60942,5901,0.1231681786461968,40575.0,0.8632435180477885,0.48442437923250564,0.08036117381489842,0.0781038374717833,0.03702031602708804
60945,163,0.03571428571428571,49583.0,0.9447852760736196,0.4496124031007752,0.13178294573643412,0.10077519379844961,0.031007751937984496
60946,386,0.08095238095238096,67969.0,0.917098445595855,0.35231316725978645,0.12811387900355872,0.11387900355871886,0.06405693950177936
60948,1654,0.056265984654731455,64474.0,0.9800483675937122,0.1844484629294756,0.07685352622061482,0.2224231464737794,0.1112115732368897
60949,541,0.12643678160919541,46125.0,0.8188539741219963,0.3982808022922636,0.0830945558739255,0.0830945558739255,0.054441260744985676
60950,11865,0.07267811704834605,63569.0,0.9116729877791825,0.3602734708826761,0.08790135514589183,0.17055304602612623,0.062263459895006715
60951,760,0.05665024630541872,65250.0,0.975,0.40950639853747717,0.12614259597806216,0.062157221206581355,0.029250457038391225
60952,704,0.010830324909747292,45000.0,0.890625,0.4507042253521127,0.05868544600938967,0.1267605633802817,0.07042253521126761
60953,2455,0.07166392092257001,45982.0,0.9173116089613035,0.39090385722510074,0.1266551525618883,0.102475532527346,0.04720782959124928
60954,6113,0.060584712927087,61838.0,0.8724030754130542,0.3800280636108513,0.0764733395696913,0.06127221702525725,0.05472404115996258
60955,1764,0.06976744186046512,46992.0,0.7817460317460317,0.3277870216306156,0.07487520798668885,0.11314475873544093,0.024958402662229616
60957,5436,0.05037593984962406,50031.0,0.9028697571743929,0.36886938564790916,0.10299432111512648,0.11951471347444502,0.04723799690242643
60958,2208,0.25380710659898476,26687.0,0.8473731884057971,0.3080771979985704,0.07005003573981415,0.0943531093638313,0.05146533238027162
60959,1131,0.11507293354943274,52813.0,0.8240495137046862,0.4023136246786632,0.07969151670951156,0.07712082262210797,0.017994858611825194
60960,1119,0.04569420035149385,52000.0,0.8784629133154602,0.33689839572192515,0.040106951871657755,0.10695187165775401,0.017379679144385027
60961,818,0.05912596401028278,61500.0,0.9254278728606357,0.458955223880597,0.029850746268656716,0.041044776119402986,0.05970149253731343
60962,536,0.07661290322580645,39479.0,0.917910447761194,0.4393063583815029,0.12716763005780346,0.06936416184971098,0.031791907514450865
60963,2186,0.05735430157261795,51959.0,0.9263494967978042,0.3656934306569343,0.1591240875912409,0.1467153284671533,0.03722627737226277
60964,5209,0.10242587601078167,55938.0,0.9502783643693608,0.3702975856260528,0.09966311061201572,0.09124087591240876,0.060640089837170126
60966,1524,0.14782608695652175,36897.0,0.8858267716535433,0.48940269749518306,0.04720616570327553,0.04046242774566474,0.027938342967244702
60968,354,0.07239819004524888,71458.0,0.8926553672316384,0.3148148148148148,0.03333333333333333,0.3296296296296296,0.02962962962962963
60969,32,0.0,72083.0,1.0,0.25,0.05,0.1,0.15
60970,7046,0.06194427978660344,41074.0,0.8749645188759579,0.45349285989965266,0.10536472404477036,0.08741798533384794,0.02740254727904284
60973,448,0.03463203463203463,56042.0,0.9464285714285714,0.4232081911262799,0.06143344709897611,0.20819112627986347,0.030716723549488054
60974,385,0.06802721088435375,38523.0,0.9012987012987013,0.44765342960288806,0.1624548736462094,0.0,0.0
61001,1035,0.04375,64063.0,0.9391304347826087,0.36149068322981365,0.11428571428571428,0.09316770186335403,0.10434782608695652
61006,1777,0.12219959266802444,53971.0,0.9184018007878447,0.4750390015600624,0.08970358814352575,0.0967238689547582,0.02574102964118565
61007,501,0.17288135593220338,47426.0,0.936127744510978,0.2795969773299748,0.05289672544080604,0.14105793450881612,0.11335012594458438
61008,34552,0.091863065542749,55252.0,0.9092671914795092,0.3570365022785724,0.08035915715381492,0.11780896088074719,0.07097414609935478
61010,7897,0.04231830726770929,73845.0,0.9442826389768266,0.2868217054263566,0.10323312535450936,0.1911514463981849,0.0867838910947249
61011,2357,0.04965622612681436,95096.0,0.8812049215103945,0.2645161290322581,0.08817204301075268,0.1295698924731183,0.13709677419354838
61012,2711,0.10881934566145092,55291.0,0.8683142751752121,0.42291021671826623,0.058823529411764705,0.07492260061919505,0.01671826625386997
61013,476,0.04044117647058824,53250.0,0.9516806722689075,0.30337078651685395,0.09831460674157304,0.1601123595505618,0.02247191011235955
61014,1377,0.05113636363636364,57500.0,0.8859840232389252,0.3984287317620651,0.11335578002244669,0.11896745230078563,0.058361391694725026
61015,780,0.005037783375314861,67917.0,0.8730769230769231,0.3408304498269896,0.08131487889273356,0.15397923875432526,0.05536332179930796
61016,4727,0.0695780903034789,66888.0,0.9160143854453141,0.3361611876988335,0.09994697773064687,0.21341463414634146,0.08377518557794274
61018,926,0.06870229007633588,52391.0,0.9038876889848813,0.43769470404984423,0.0763239875389408,0.07320872274143302,0.04361370716510903
61019,3429,0.07783312577833126,61947.0,0.9755030621172354,0.35186656076250994,0.10047656870532168,0.20651310563939634,0.058379666401906276
61020,3255,0.06754098360655737,68403.0,0.9551459293394777,0.3322965266977709,0.1088646967340591,0.1534473820632452,0.033696215655780196
61021,23138,0.06859912386988536,56764.0,0.8278589333563834,0.32760677642567404,0.09931997136721546,0.12294201861130995,0.0759961822953949
61024,2402,0.15029325513196481,50000.0,0.8680266444629475,0.4588170259812051,0.07241569928137093,0.15146489773355445,0.02045328911000553
61025,4788,0.025806451612903226,62380.0,0.9484126984126984,0.4277038750722961,0.08270676691729323,0.1700404858299595,0.06072874493927125
61027,8,,,1.0,1.0,0.0,0.0,0.0
61028,2151,0.08741258741258741,47212.0,0.9205020920502092,0.3578154425612053,0.09290646578782172,0.162586315128688,0.13119899560577528
61030,2462,0.061074918566775244,50380.0,0.9195775792038993,0.48375451263537905,0.08182912154031288,0.07641395908543923,0.0246690734055355
61031,1629,0.0381791483113069,53750.0,0.8661755678330264,0.3455056179775281,0.10486891385767791,0.149812734082397,0.0552434456928839
61032,30695,0.10546361964801682,40277.0,0.9017103762827822,0.3417586494759299,0.08918467674612744,0.10555607086541137,0.07183934699935071
61036,6607,0.030312403340550572,61914.0,0.9146359921295596,0.2977326968973747,0.05548926014319809,0.18357199681782022,0.12112171837708831
61037,134,0.0,76000.0,1.0,0.2894736842105263,0.20175438596491227,0.08771929824561403,0.08771929824561403
61038,975,0.06367924528301887,73649.0,0.8625641025641025,0.5358539765319427,0.06649282920469361,0.07692307692307693,0.0
61039,960,0.08485856905158069,51250.0,0.9447916666666667,0.2769485903814262,0.2470978441127695,0.05804311774461028,0.05472636815920398
61041,997,0.11069418386491557,47396.0,0.905717151454363,0.4341772151898734,0.07088607594936709,0.12784810126582277,0.027848101265822784
61042,468,0.109375,45658.0,0.9935897435897436,0.49586776859504134,0.08264462809917356,0.05785123966942149,0.01652892561983471
61043,100,0.06,44821.0,0.91,0.3783783783783784,0.08108108108108109,0.16216216216216217,0.04054054054054054
61044,316,0.0,73750.0,0.8987341772151899,0.36,0.12,0.16,0.0
61046,2626,0.05829228243021346,56589.0,0.9668697638994669,0.3329875518672199,0.10684647302904564,0.1358921161825726,0.06431535269709543
61047,2051,0.07346938775510205,56905.0,0.9356411506582155,0.4728894989704873,0.09059711736444749,0.08030199039121483,0.035003431708991076
61048,3949,0.04385542168674699,54167.0,0.9382122056216764,0.3348447854900593,0.13882106731775376,0.1182420648761772,0.04848273456574817
61049,568,0.06578947368421052,60417.0,0.9612676056338029,0.2684931506849315,0.14794520547945206,0.11232876712328767,0.1095890410958904
61050,475,0.04365079365079365,49205.0,0.991578947368421,0.4229607250755287,0.1419939577039275,0.18429003021148035,0.03625377643504532
61051,1644,0.08123569794050343,46369.0,0.9178832116788321,0.46481320590790615,0.0947002606429192,0.0999131190269331,0.046046915725456126
61052,963,0.011811023622047244,58077.0,0.9916926272066459,0.4273743016759777,0.1005586592178771,0.12011173184357542,0.07541899441340782
61053,2644,0.0836940836940837,46219.0,0.9058245083207261,0.41509433962264153,0.08465068842427333,0.12697603263641,0.07343192248852626
61054,3868,0.10475681453768039,41959.0,0.9183040330920372,0.3045912653975364,0.08921239268383725,0.15602836879432624,0.058977230309817094
61057,170,0.09523809523809523,60909.0,0.7352941176470589,0.35766423357664234,0.0,0.22627737226277372,0.051094890510948905
61059,239,0.033707865168539325,,0.9456066945606695,0.5163934426229508,0.03278688524590164,0.18032786885245902,0.0
61060,1473,0.05415162454873646,48958.0,0.8940936863543788,0.4099616858237548,0.14559386973180077,0.09291187739463602,0.06800766283524905
61061,6347,0.03688261706221937,54830.0,0.9111391208444934,0.3288969550312563,0.07622504537205081,0.11877394636015326,0.08348457350272233
61062,1869,0.037178265014299335,66944.0,0.971107544141252,0.335423197492163,0.15047021943573669,0.14890282131661442,0.052507836990595615
61063,4466,0.06546854942233633,65930.0,0.9690998656515898,0.4053224155578301,0.06687137495735244,0.1467076083248038,0.06141248720573183
61064,3371,0.09300911854103343,53180.0,0.9118955799466034,0.33106092884533445,0.08862377503195569,0.11844908393694077,0.08052833404345973
61065,10276,0.07686553207406022,64781.0,0.9231218372907746,0.37996987951807226,0.09939759036144578,0.16295180722891567,0.08328313253012049
61067,646,0.060836501901140684,48542.0,0.934984520123839,0.5079365079365079,0.05357142857142857,0.10317460317460317,0.037698412698412696
61068,14616,0.07279284092426873,48418.0,0.8979885057471264,0.32980049875311723,0.10245220282626766,0.11097256857855362,0.05652535328345802
61070,1438,0.03672985781990521,50500.0,0.9582753824756607,0.45240893066980026,0.12925969447708577,0.09283196239717979,0.038777908343125736
61071,14226,0.10372862349313149,45429.0,0.9138197666244904,0.3912999288545584,0.09614798251854863,0.07805671308059763,0.046447809736761866
61072,11665,0.07464628394860953,74574.0,0.974367766823832,0.2889844441633995,0.09662324522574933,0.2070317440242823,0.08916150246616922
61073,19434,0.04776173613002815,82250.0,0.9653699701553977,0.3052759987801159,0.09103385178408051,0.19998475144861239,0.13403476669716377
61074,4314,0.05918854415274463,41413.0,0.8996291145108948,0.4552262090483619,0.06677067082683308,0.09921996879875195,0.047113884555382214
61075,1044,0.06642728904847396,53125.0,0.9703065134099617,0.46354883081155435,0.1031636863823934,0.12104539202200826,0.030261348005502064
61077,40,0.0,,1.0,0.5,0.5,0.0,0.0
61078,1300,0.03189792663476874,41548.0,0.9153846153846154,0.4362272240085745,0.15755627009646303,0.05037513397642015,0.08252947481243302
61079,231,0.043010752688172046,43594.0,0.9004329004329005,0.4330708661417323,0.15748031496062992,0.09448818897637795,0.05511811023622047
61080,10347,0.07790741437711705,62815.0,0.9152411326954673,0.39380924170616116,0.08782582938388625,0.13610781990521326,0.05998222748815166
61081,21468,0.055178907721280604,47610.0,0.9141512949506242,0.3124284270798249,0.09760862243179522,0.119501515661839,0.07942068036375884
61084,3073,0.0843806104129264,68462.0,0.9824275951838595,0.4080036798528059,0.09245630174793008,0.12833486660533577,0.06347746090156393
61085,3379,0.08057971014492754,44539.0,0.9150636282923942,0.37105038428693426,0.08795900939368062,0.13193851409052093,0.07429547395388557
61087,1793,0.03597883597883598,52535.0,0.9302844394868934,0.4174242424242424,0.09621212121212121,0.09621212121212121,0.05227272727272727
61088,5703,0.03890089533806731,82412.0,0.98211467648606,0.28789446456285567,0.12364200724262804,0.17666839110191412,0.13036730470770821
61089,722,0.017326732673267328,58125.0,0.9058171745152355,0.318739054290718,0.08756567425569177,0.31523642732049034,0.0017513134851138354
61091,110,0.0,67589.0,1.0,0.6585365853658537,0.0,0.0,0.07317073170731707
61101,20622,0.20709035884133162,31700.0,0.8867714091746678,0.360015497869043,0.0715226656334754,0.070592793490895,0.04075939558310732
61102,18804,0.15975494816211122,35610.0,0.8203573707721762,0.3614173891086609,0.058328423533372614,0.06051679151586567,0.03307802373537581
61103,23718,0.10352794810272817,35690.0,0.877772156168311,0.31398800126302495,0.08152826018313862,0.1340069466371961,0.06226712977581307
61104,19622,0.17392205638474295,28559.0,0.8480277239832841,0.34329655052567554,0.06473194890954904,0.051872447649665476,0.030758536797289078
61107,31490,0.08092450298816929,56962.0,0.9135281041600508,0.23715624723671413,0.09585286055354143,0.21827747811477585,0.14488460518171367
61108,27369,0.09901484865790977,50712.0,0.9057327633453908,0.3174611563259698,0.11003065215093542,0.15114681323327345,0.08276080752563154
61109,27457,0.1242941942956421,43790.0,0.9019193648249991,0.36481667223893904,0.07082358185668115,0.10927226122812883,0.04569263345592332
61111,24352,0.08150785664525118,50063.0,0.9074408672798949,0.3165865823246761,0.08545708898485493,0.14737546377957544,0.08077367556717961
61112,95,,,1.0,0.23157894736842105,0.0,0.0,0.0
61114,14963,0.08397350993377484,68830.0,0.9468689433937044,0.20247459125055237,0.0759169244365886,0.2145824127264693,0.2275740167918692
61115,22910,0.09712522332304693,56600.0,0.930379746835443,0.3878807106598985,0.0931472081218274,0.10691624365482233,0.03489847715736041
61201,38744,0.09536356726627819,43042.0,0.8989779062564526,0.30986252241482365,0.08754732018330345,0.14473002590157402,0.07328153018529587
61230,1248,0.0667779632721202,45966.0,0.9471153846153846,0.4443266171792153,0.11240721102863202,0.08059384941675504,0.02332979851537646
61231,5057,0.07538525614327364,49449.0,0.9123986553292466,0.4117647058823529,0.05909840571742716,0.15640461792193514,0.057724024189114896
61232,1288,0.037037037037037035,64688.0,0.9239130434782609,0.3606027987082885,0.116254036598493,0.08503767491926803,0.03982777179763186
61234,1405,0.024226110363391656,58750.0,0.9224199288256227,0.39959636730575177,0.09788092835519677,0.1705348133198789,0.09989909182643794
61235,1414,0.039889958734525444,49722.0,0.888967468175389,0.45096056622851366,0.11324570273003033,0.10717896865520728,0.022244691607684528
61236,121,0.15151515151515152,46944.0,1.0,0.2857142857142857,0.061224489795918366,0.0,0.0
61238,3316,0.059431524547803614,60339.0,0.9351628468033776,0.35006435006435005,0.11325611325611326,0.11711711711711711,0.04804804804804805
61239,1250,0.18571428571428572,29750.0,0.9288,0.30393700787401573,0.08661417322834646,0.07559055118110236,0.08031496062992126
61240,6278,0.02280130293159609,71528.0,0.9517362217266645,0.2863162563761366,0.12508316699933467,0.20714127300953647,0.10379241516966067
61241,6775,0.059669107675617034,64137.0,0.9272324723247233,0.34570565386275354,0.08178679326715581,0.12775140267587398,0.03280103582218386
61242,1206,0.02127659574468085,69464.0,0.9311774461028193,0.364572605561277,0.07312049433573635,0.11740473738414006,0.06694129763130793
61243,234,0.030534351145038167,55750.0,0.9273504273504274,0.5319148936170213,0.09042553191489362,0.031914893617021274,0.0425531914893617
61244,23609,0.08259259259259259,43078.0,0.8614087847854631,0.324566277705748,0.08785577576094339,0.139902451071186,0.05031796011607088
61250,2622,0.03212290502793296,61154.0,0.9488939740655988,0.3992204899777283,0.08797327394209355,0.15701559020044542,0.09075723830734966
61251,308,0.0,70000.0,0.9155844155844156,0.5551470588235294,0.029411764705882353,0.029411764705882353,0.0
61252,5367,0.05470459518599562,54476.0,0.9318054779206261,0.3543063434760186,0.08973697782362042,0.13950489943269725,0.08457968024755029
61254,11099,0.03876119984417608,64500.0,0.9418866564555365,0.26281560826319816,0.12165263963274675,0.2389696505993369,0.10303494006630962
61256,1975,0.07210031347962383,74821.0,0.9255696202531646,0.3174010455563854,0.10978342046303212,0.16131441374159822,0.09858103061986558
61257,1345,0.164576802507837,55172.0,0.9115241635687732,0.30674157303370786,0.07415730337078652,0.17752808988764046,0.035955056179775284
61258,316,0.07142857142857142,36750.0,0.9683544303797469,0.52046783625731,0.18128654970760233,0.05263157894736842,0.005847953216374269
61259,1336,0.0967741935483871,63036.0,0.9558383233532934,0.39764201500535906,0.09110396570203644,0.20042872454448016,0.07288317256162916
61260,972,0.10251046025104603,45888.0,0.9547325102880658,0.4872944693572496,0.08819133034379671,0.05680119581464873,0.03587443946188341
61261,856,0.02558139534883721,51111.0,0.955607476635514,0.43315508021390375,0.053475935828877004,0.0873440285204991,0.0106951871657754
61262,1266,0.007331378299120235,67857.0,0.9644549763033176,0.3230605738575983,0.12539851222104145,0.17534537725823593,0.06801275239107332
61263,639,0.08587257617728532,54038.0,0.9217527386541471,0.48623853211009177,0.11926605504587157,0.052752293577981654,0.03669724770642202
61264,10716,0.0707774798927614,53491.0,0.927398282941396,0.3762232693004712,0.10728524827836172,0.09387459224356651,0.0654826628005316
61265,44360,0.07369199965178028,51305.0,0.9019837691614067,0.27839101357054735,0.09246152847217713,0.16907992987468345,0.08775404194532822
61270,7021,0.055178268251273345,52391.0,0.9185301239139724,0.400689795090282,0.09758571718401299,0.12396023534185432,0.04706837086630148
61272,1385,0.03566333808844508,52692.0,0.9790613718411553,0.4770173646578141,0.08375893769152196,0.07150153217568948,0.020429009193054137
61273,3218,0.03564954682779456,65670.0,0.9555624611559975,0.3668297020898177,0.12049799911071588,0.18319253001333927,0.04713205869275233
61274,174,0.0,63750.0,0.9482758620689655,0.5808383233532934,0.041916167664670656,0.0,0.0
61275,4437,0.07346747777257838,66827.0,0.9565021410863196,0.3568640208197788,0.1014964216005205,0.14541314248536108,0.09531554977228367
61276,90,0.16326530612244897,56184.0,0.9,0.4576271186440678,0.15254237288135594,0.13559322033898305,0.0
61277,3064,0.08478260869565217,51087.0,0.8906657963446475,0.3500459981600736,0.12051517939282429,0.12787488500459981,0.05335786568537258
61278,419,0.05714285714285714,72813.0,0.9809069212410502,0.26881720430107525,0.06451612903225806,0.22939068100358423,0.08602150537634409
61279,895,0.012024048096192385,62391.0,0.9720670391061452,0.368,0.1616,0.1216,0.0416
61281,2647,0.010548523206751054,71563.0,0.9754438987533056,0.3711672942442173,0.08391608391608392,0.14201183431952663,0.10381925766541152
61282,7826,0.056356150283067424,46373.0,0.911065678507539,0.3088036987093046,0.1361972644962435,0.07320362165286072,0.07339626276247352
61283,1494,0.051829268292682924,53676.0,0.6967871485943775,0.34767441860465115,0.11162790697674418,0.1127906976744186,0.019767441860465116
61284,2224,0.019169329073482427,75074.0,0.9518884892086331,0.33708530805687204,0.10604265402843602,0.17298578199052134,0.07286729857819906
61285,1462,0.046012269938650305,60926.0,0.8891928864569083,0.4238646482635797,0.13178984861976847,0.06856634016028496,0.03829029385574354
61301,10324,0.11699857752489332,42832.0,0.8786323130569547,0.34563666300768386,0.09001097694840834,0.11237650933040615,0.05529637760702525
61310,3826,0.03810504634397528,50679.0,0.9004181913225301,0.39094502335609055,0.09809558030901905,0.07869205892921308,0.04563420768954366
61311,182,0.0,51071.0,0.9560439560439561,0.5975609756097561,0.09146341463414634,0.04878048780487805,0.06707317073170732
61312,504,0.08641975308641975,61875.0,0.9563492063492064,0.3657142857142857,0.14857142857142858,0.07428571428571429,0.054285714285714284
61313,185,0.0,,0.9783783783783784,0.4666666666666667,0.03333333333333333,0.14166666666666666,0.18333333333333332
61314,828,0.08970976253298153,41765.0,0.8743961352657005,0.4434782608695652,0.12,0.12173913043478261,0.034782608695652174
61315,219,0.03669724770642202,46607.0,0.9178082191780822,0.6419753086419753,0.04938271604938271,0.012345679012345678,0.0
61316,333,0.13227513227513227,63125.0,0.9219219219219219,0.45535714285714285,0.08928571428571429,0.06696428571428571,0.013392857142857142
61317,484,0.08461538461538462,58750.0,0.9834710743801653,0.4754601226993865,0.08588957055214724,0.11042944785276074,0.03987730061349693
61318,759,0.011730205278592375,65114.0,0.8326745718050066,0.5357833655705996,0.05222437137330754,0.08897485493230174,0.0735009671179884
61319,1096,0.03819444444444445,63000.0,0.9333941605839416,0.38939197930142305,0.10219922380336352,0.1500646830530401,0.031047865459249677
61320,707,0.07304785894206549,55313.0,0.9688826025459689,0.39923224568138194,0.11516314779270634,0.08829174664107485,0.04990403071017274
61321,229,0.10135135135135136,,0.8777292576419214,0.2887700534759358,0.0213903743315508,0.2620320855614973,0.0213903743315508
61322,1449,0.11677852348993288,38750.0,0.8260869565217391,0.3771551724137931,0.0603448275862069,0.0894396551724138,0.034482758620689655
61323,124,0.06818181818181818,,0.967741935483871,0.373134328358209,0.11940298507462686,0.11940298507462686,0.04477611940298507
61324,84,0.0,57159.0,1.0,0.547945205479452,0.3013698630136986,0.0,0.0
61325,1099,0.09345794392523364,69625.0,0.9663330300272975,0.4074074074074074,0.10013717421124829,0.15775034293552812,0.03155006858710562
61326,2360,0.058383233532934134,59500.0,0.9165254237288135,0.43233743409490333,0.10661980082015231,0.0984182776801406,0.042765084944346804
61327,1350,0.06351550960118169,73017.0,0.9066666666666666,0.3804463336875664,0.10626992561105207,0.08820403825717323,0.03719447396386823
61328,0,,,,,,,
61329,1252,0.07803468208092486,62115.0,0.9648562300319489,0.2879640044994376,0.12485939257592801,0.12823397075365578,0.09111361079865017
61330,1421,0.04523227383863081,69625.0,0.9092188599577762,0.42249240121580545,0.11752786220871327,0.09422492401215805,0.047619047619047616
61331,23,0.0,,1.0,1.0,0.0,0.0,0.0
61332,96,0.018518518518518517,52500.0,0.9270833333333334,0.43661971830985913,0.11267605633802817,0.09859154929577464,0.0
61333,259,0.08527131782945736,51625.0,0.9343629343629344,0.3888888888888889,0.17676767676767677,0.08080808080808081,0.04040404040404041
61334,716,0.10270270270270271,60179.0,0.9511173184357542,0.3218884120171674,0.12446351931330472,0.13304721030042918,0.060085836909871244
61335,493,0.1,82750.0,0.9878296146044625,0.48148148148148145,0.10846560846560846,0.10317460317460317,0.07142857142857142
61336,535,0.037162162162162164,71875.0,0.9607476635514018,0.30919220055710306,0.08913649025069638,0.19220055710306408,0.036211699164345405
61337,430,0.07725321888412018,41023.0,0.8976744186046511,0.4280701754385965,0.14736842105263157,0.05964912280701754,0.0456140350877193
61338,313,0.08943089430894309,43750.0,0.9424920127795527,0.41708542713567837,0.12562814070351758,0.06030150753768844,0.01507537688442211
61340,205,0.014598540145985401,50750.0,0.9853658536585366,0.4186046511627907,0.12790697674418605,0.03488372093023256,0.05813953488372093
61341,7593,0.09910883067782879,51181.0,0.9016199130778348,0.3836846213895394,0.08411397345823575,0.09016393442622951,0.0429352068696331
61342,9067,0.0886688162137264,52093.0,0.8915848682033749,0.34443339960238567,0.0965871438038436,0.08913187541418158,0.06544068919814447
61344,344,0.06629834254143646,37750.0,0.9273255813953488,0.38362068965517243,0.06465517241379311,0.1206896551724138,0.0
61345,854,0.04893617021276596,65769.0,0.8957845433255269,0.4120603015075377,0.1474036850921273,0.05360134003350084,0.04355108877721943
61346,59,0.15151515151515152,51250.0,0.9322033898305084,0.5740740740740741,0.07407407407407407,0.05555555555555555,0.0
61348,4529,0.057230231542158144,53378.0,0.9604769264738353,0.3139085640695428,0.11332904056664521,0.10688989053444946,0.052479072762395364
61349,823,0.02403846153846154,61016.0,0.9611178614823815,0.4028268551236749,0.06890459363957598,0.11130742049469965,0.05123674911660778
61350,23992,0.09928034020281322,51373.0,0.9078859619873291,0.34408989844360316,0.11213268433387416,0.11555795925725618,0.07132984796586743
61353,1251,0.0651085141903172,52727.0,0.8808952837729817,0.3928157589803013,0.12514484356894554,0.09269988412514485,0.055619930475086905
61354,10771,0.0699791390100512,47426.0,0.8910036208337202,0.3620819713351773,0.10108121699773699,0.15099321096303747,0.07329645461403067
61356,11022,0.05895535252542665,50926.0,0.9104518236254763,0.3741188318227593,0.08799093655589124,0.1426233635448137,0.1027190332326284
61358,335,0.096,45000.0,0.8985074626865671,0.4197080291970803,0.09124087591240876,0.17518248175182483,0.0
61359,332,0.0625,48750.0,0.9397590361445783,0.3443396226415094,0.16981132075471697,0.08018867924528301,0.014150943396226415
61360,3614,0.09863760217983651,63030.0,0.9133923630326508,0.43466424682395643,0.10662431941923775,0.10163339382940109,0.05535390199637023
61361,1072,0.08424908424908426,45789.0,0.9319029850746269,0.37890625,0.10677083333333333,0.12239583333333333,0.04296875
61362,5599,0.0805848350901054,44924.0,0.9148062153956064,0.3742255266418835,0.09516728624535316,0.14076827757125154,0.050061957868649316
61363,234,0.064,41029.0,0.9102564102564102,0.33793103448275863,0.09655172413793103,0.027586206896551724,0.013793103448275862
